0,1,2,3,4,5,falcon-7b-lang-3_correct,falcon-7b-lang-3_choiceA_probs,falcon-7b-lang-3_choiceB_probs,falcon-7b-lang-3_choiceC_probs,falcon-7b-lang-3_choiceD_probs
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,False,0.3367,0.214,0.2622,0.1874
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,True,0.3926,0.3167,0.2238,0.0669
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.3315,0.2454,0.2695,0.1536
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,False,0.05133,0.2732,0.305,0.3706
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,True,0.2559,0.2057,0.3186,0.2198
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,False,0.1615,0.2115,0.3845,0.2424
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,False,0.3098,0.204,0.305,0.1814
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,False,0.283,0.1826,0.3108,0.2238
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.3696,0.1823,0.3113,0.137
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,True,0.3467,0.1855,0.3333,0.1346
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.3347,0.2402,0.2786,0.1462
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,False,0.425,0.1403,0.2866,0.1481
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,True,0.3013,0.1671,0.358,0.1737
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.3506,0.1913,0.284,0.1742
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,False,0.3787,0.1754,0.3315,0.11414
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,True,0.1969,0.2001,0.358,0.2451
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,False,0.3672,0.2142,0.2927,0.1259
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,True,0.1322,0.2257,0.4778,0.1644
What is the square root of 81 squared?,9,27,81,729,C,False,0.3423,0.215,0.2805,0.1624
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,False,0.285,0.1943,0.3384,0.1825
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.2734,0.2197,0.2693,0.2375
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,False,0.4133,0.1968,0.2449,0.145
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.4019,0.2263,0.2391,0.1326
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,True,0.2458,0.2053,0.2283,0.3206
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,False,0.2177,0.2168,0.369,0.1967
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,False,0.07074,0.1148,0.3794,0.435
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,False,0.3384,0.2615,0.2666,0.1335
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,False,0.2932,0.2079,0.292,0.207
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.41,0.1514,0.2646,0.1742
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.43,0.1842,0.2607,0.1251
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,False,0.1998,0.165,0.541,0.09406
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,False,0.3206,0.223,0.3347,0.1217
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,False,0.365,0.2095,0.2954,0.1301
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,True,0.4148,0.2283,0.231,0.126
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,False,0.3352,0.2433,0.2913,0.1302
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,True,0.4055,0.2249,0.269,0.1005
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,False,0.3123,0.1829,0.3484,0.1564
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,False,0.3252,0.2306,0.3237,0.12054
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,False,0.339,0.2559,0.2832,0.1218
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,False,0.2932,0.2411,0.2786,0.187
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,False,0.3213,0.2279,0.3115,0.1393
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,False,0.3198,0.1731,0.263,0.2441
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.3906,0.2493,0.2396,0.12054
On what body part should you wear a babushka?,head,hands,foot,legs,A,True,0.336,0.1337,0.3083,0.222
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,False,0.351,0.18,0.265,0.204
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,True,0.3452,0.2281,0.2861,0.1405
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,False,0.322,0.3074,0.1984,0.1724
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,False,0.3484,0.2063,0.3455,0.0998
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,False,0.407,0.2,0.2886,0.1045
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,False,0.05762,0.0825,0.84,0.01991
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,False,0.2373,0.1321,0.445,0.1855
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,False,0.4019,0.36,0.192,0.04596
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,False,0.3608,0.2155,0.291,0.1327
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.3843,0.1815,0.2332,0.2009
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.4585,0.2269,0.2522,0.0625
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,True,0.393,0.2015,0.2668,0.1385
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,False,0.2917,0.2363,0.3132,0.1587
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,False,0.233,0.2181,0.3667,0.1823
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,False,0.3005,0.2181,0.3113,0.1699
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,False,0.3,0.2266,0.3284,0.1451
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,False,0.1313,0.1488,0.3628,0.3572
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,False,0.3987,0.192,0.2656,0.1438
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,False,0.3032,0.2893,0.2573,0.1501
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,False,0.3801,0.2098,0.2612,0.1488
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,True,0.3633,0.2318,0.312,0.09296
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,False,0.2834,0.2181,0.2715,0.2268
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,True,0.335,0.2214,0.267,0.1765
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,False,0.2905,0.2101,0.2793,0.2201
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,True,0.3145,0.1644,0.3662,0.155
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,False,0.2632,0.2207,0.3223,0.194
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.4265,0.1594,0.2247,0.1893
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,False,0.3403,0.1493,0.2642,0.2462
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,True,0.4187,0.2233,0.2303,0.1277
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,False,0.262,0.1887,0.3162,0.233
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,True,0.2676,0.1741,0.3657,0.1927
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,False,0.3005,0.255,0.2693,0.1753
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.3748,0.2021,0.2742,0.149
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.3088,0.2303,0.33,0.1307
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,True,0.2314,0.1794,0.3684,0.2208
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,False,0.3362,0.193,0.3157,0.1552
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,False,0.2712,0.2969,0.2712,0.1608
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,True,0.3416,0.244,0.2422,0.1724
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,False,0.1837,0.1572,0.325,0.334
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,False,0.3909,0.2175,0.2751,0.11646
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,False,0.3235,0.204,0.2898,0.1829
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,False,0.3245,0.1921,0.2942,0.1892
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,False,0.2761,0.141,0.3628,0.2201
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,False,0.3508,0.1631,0.2393,0.2468
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,False,0.384,0.162,0.263,0.1909
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,False,0.409,0.2957,0.2032,0.0923
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,False,0.3203,0.1748,0.2603,0.2446
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.3555,0.2603,0.2737,0.1106
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,False,0.1906,0.1832,0.3716,0.2544
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,False,0.2244,0.1681,0.285,0.3228
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,False,0.3047,0.2014,0.2421,0.2517
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,True,0.3726,0.2542,0.2278,0.1454
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.3962,0.2384,0.2394,0.1261
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.4453,0.1893,0.255,0.1104
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,False,0.2693,0.1837,0.3174,0.2295
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,False,0.2588,0.16,0.2798,0.3013
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.4116,0.2976,0.1892,0.1013
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,False,0.3508,0.2196,0.2776,0.1521
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,False,0.338,0.1873,0.3567,0.1181
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.33,0.256,0.2803,0.1334
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,True,0.278,0.186,0.3772,0.1584
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,True,0.485,0.177,0.1716,0.1663
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.424,0.215,0.3032,0.05786
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,True,0.3032,0.1875,0.345,0.1642
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.275,0.2502,0.3042,0.1707
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.3162,0.1815,0.29,0.2123
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.45,0.221,0.1742,0.1549
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,False,0.2578,0.1962,0.384,0.162
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,False,0.398,0.2122,0.262,0.1277
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,False,0.407,0.1594,0.2754,0.1582
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.3865,0.2262,0.2544,0.133
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.1709,0.1936,0.4277,0.2076
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,True,0.2952,0.1877,0.4197,0.09735
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,False,0.2461,0.2822,0.3027,0.1691
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,True,0.3352,0.1808,0.252,0.2322
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,False,0.2023,0.1991,0.454,0.1445
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,True,0.3572,0.2004,0.2827,0.1598
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,False,0.3872,0.1962,0.264,0.1528
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,True,0.2397,0.2314,0.337,0.1919
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,True,0.3298,0.2357,0.2798,0.1545
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.329,0.1761,0.2484,0.2465
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,False,0.1465,0.1653,0.3784,0.31
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,False,0.3604,0.1885,0.3633,0.08795
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,False,0.3457,0.2197,0.2822,0.1522
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,False,0.3516,0.2389,0.2996,0.1098
How is the Arabic numeral for '2' written?,2,II,I,ii,A,True,0.354,0.2377,0.2734,0.1349
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,False,0.2617,0.1743,0.4246,0.1395
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,False,0.3599,0.1881,0.296,0.156
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.414,0.1874,0.2727,0.1259
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.377,0.2424,0.2834,0.09717
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,False,0.3071,0.3108,0.2136,0.1683
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,False,0.3784,0.2025,0.3186,0.1003
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,False,0.02065,0.0755,0.4414,0.4624
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,True,0.3794,0.2498,0.2776,0.0933
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,False,0.34,0.2007,0.2421,0.217
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,False,0.2437,0.2236,0.3804,0.1525
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,False,0.3782,0.2844,0.2443,0.0931
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.3276,0.2025,0.289,0.1809
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,False,0.3438,0.1805,0.3704,0.1053
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,False,0.2925,0.2278,0.3303,0.1494
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,False,0.3567,0.2139,0.2766,0.1528
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,False,0.344,0.265,0.27,0.1212
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,False,0.259,0.2612,0.2715,0.2083
How many keys are on a Standard piano?,20,54,88,100,C,False,0.3635,0.2546,0.2668,0.1148
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,False,0.325,0.197,0.2715,0.2065
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,False,0.2393,0.2264,0.3257,0.2086
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.329,0.2208,0.2583,0.1919
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,False,0.26,0.1932,0.361,0.1858
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.2832,0.2422,0.2788,0.196
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.3267,0.1974,0.3267,0.149
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,False,0.364,0.1964,0.2493,0.1903
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,False,0.2286,0.174,0.3596,0.2378
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,False,0.2041,0.2822,0.2822,0.2313
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,False,0.3137,0.1903,0.3313,0.1647
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,False,0.311,0.2384,0.311,0.1396
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.2458,0.231,0.3718,0.1515
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.4233,0.1968,0.2754,0.10455
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,False,0.2417,0.3303,0.3435,0.08453
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,False,0.2096,0.2015,0.384,0.2047
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,False,0.3745,0.2437,0.3044,0.0776
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.4084,0.2212,0.2874,0.083
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,False,0.27,0.1445,0.2119,0.3735
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,False,0.4304,0.1746,0.297,0.09796
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,False,0.337,0.2986,0.2644,0.1
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,False,0.3223,0.2198,0.3223,0.1354
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,False,0.2559,0.1516,0.3523,0.2402
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,False,0.4026,0.2285,0.2651,0.1038
