Input,Pred,Gold
"Given the following sentence: In the 1930s, radio in the United States was dominated by three companies: the Columbia Broadcasting System (CBS), the Mutual Broadcasting System and the National Broadcasting Company (NBC).. Has the question: What two radio networks did RCA own? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Participation in the African slave trade and the subsequent treatment of its 12 to 15 million Africans is viewed by some to be a more modern extension of America's ""internal colonialism"".. Has the question: How many Africans were brought into the United States during the slave trade? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: The three sources of European Union law are primary law, secondary law and supplementary law.. Has the question: What are the three main sources of European Union law? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Other primes where either p + 1 or p − 1 is of a particular shape include the Sophie Germain primes (primes of the form 2p + 1 with p prime), primorial primes, Fermat primes and Mersenne primes, that is, prime numbers that are of the form 2p − 1, where p is an arbitrary prime.. Has the question: Of what form are Mersenne primes? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Four of the sororities are members of the National Panhellenic Conference, and ten of the fraternities form the University of Chicago Interfraternity Council.. Has the question: How many sororities are apart of the university? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Christians, he said, must not slacken in following Christ on account of such false assurances.. Has the question: What were these indulgences supposed to grant the giver? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Other, less frequently used names for the war include the Fourth Intercolonial War and the Great War for the Empire.. Has the question: What are other alternative names for French and Indian War? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Among his books are My Inventions: The Autobiography of Nikola Tesla, compiled and edited by Ben Johnston; The Fantastic Inventions of Nikola Tesla, compiled and edited by David Hatcher Childress; and The Tesla Papers.. Has the question: Who published Tesla's writings? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: This often used to take place in the classroom or hallway, but nowadays the punishment is usually given privately in the principal's office.. Has the question: Where is corporal punishment practiced the most? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Once construction is complete and a final inspection has been passed, an occupancy permit may be issued.. Has the question: Who is required to verify and have existing utility lines marked? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: With Harper's vision in mind, the University of Chicago also became one of the 14 founding members of the Association of American Universities, an international organization of leading research universities, in 1900.. Has the question: What society founded the University of Chicago? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: They defeated the Arizona Cardinals 49–15 in the NFC Championship Game and advanced to their second Super Bowl appearance since the franchise was founded in 1995.. Has the question: Who did the Panthers beat to become the NFC champs? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: They are called hierarchy theorems because they induce a proper hierarchy on the classes defined by constraining the respective resources.. Has the question: Resources are constrained by hierarchy theorems to produce what? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: During excavations at Lake Turkana in 1984, paleoanthropologist Richard Leakey assisted by Kamoya Kimeu discovered the Turkana Boy, a 1.6-million-year-old fossil belonging to Homo erectus.. Has the question: How old was Turkana Boy? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Today, Harvard fields top teams in several other sports, such as the Harvard Crimson men's ice hockey team (with a strong rivalry against Cornell), squash, and even recently won NCAA titles in Men's and Women's Fencing.. Has the question: Harvard - Yale Regatta predates ""The Game"" by how many years? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Edward John Noble, the owner of Life Savers candy, drugstore chain Rexall and New York City radio station WMCA, purchased the network for $8 million.. Has the question: When was the sale of NBC Blue to Edward John Noble authorized? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Westwood One will carry the game throughout North America, with Kevin Harlan as play-by-play announcer, Boomer Esiason and Dan Fouts as color analysts, and James Lofton and Mark Malone as sideline reporters.. Has the question: Who shared sideline reporting duties with Mark Malone? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Many Han Chinese and Khitan defected to the Mongols to fight against the Jin.. Has the question: How many soldiers were in each Tumen? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Before the actual research explicitly devoted to the complexity of algorithmic problems started off, numerous foundations were laid out by various researchers.. Has the question: In the most basic sense what did a Turing machine emulate? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: He points out that nations with high rates of unionization, particularly in Scandinavia, have very low levels of inequality, and concludes ""the historical pattern is clear; the cross-national pattern is clear: high inequality goes hand-in-hand with weak labor movements and vice-versa."". Has the question: What does Rosenfield feel plays the most significant role in expanding the income gap? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: BSkyB utilises the VideoGuard pay-TV scrambling system owned by NDS, a Cisco Systems company.. Has the question: Who is VideoGuard owned by? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: A particularly simple example of a probabilistic test is the Fermat primality test, which relies on the fact (Fermat's little theorem) that np≡n (mod p) for any n if p is a prime number.. Has the question: What does the Fermat primality test depend upon? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: This is believed to have ended the true Islamic system, something for which it blames ""the disbelieving (Kafir) colonial powers"" working through Turkish modernist Mustafa Kemal Atatürk.. Has the question: The abolition of the Ottoman Caliphate is believed to have ended what system? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Ikh Zasag law adopted during Genghis Khan’s time in Mongolia had points to punish illegal matters related to corruption and bribery very heavily,"" Mongolian President Tsakhiagiin Elbegdorj noted.. Has the question: What did Mongolian President Tsakhiagian Elbegdorj note was significantly punished by Genghis Khan's laws? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Both buildings were completed in June 1979.. Has the question: When was 7 Lincoln Square completed? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Often, the owner of the property acts as laborer, paymaster, and design team for the entire project.. Has the question: What do those in the field do to ensure a positive outcome? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Private school numbers have been in decline since the mid-1970s as a result of many private schools opting to become state-integrated schools, mostly due of financial difficulties stemming from changes in student numbers and/or the economy.. Has the question: What percentage of New Zealand students attended private schools in April 2014? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Unlike cydippids, the movements of lobates' combs are coordinated by nerves rather than by water disturbances created by the cilia, yet combs on the same row beat in the same Mexican wave style as the mechanically coordinated comb rows of cydippids and beroids.. Has the question: Cydippids combs are controlled by what? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Free movement was increasingly based on ""citizenship"", so that people had rights to empower them to become economically and socially active, rather than economic activity being a precondition for rights.. Has the question: What have the Treaties sought to enable since its foundation? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: In September 1971, OPEC issued a joint communiqué stating that, from then on, they would price oil in terms of a fixed amount of gold.. Has the question: When did oil start getting priced in the terms of gold? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: First, in choosing violence over lawful submission to the secular government, they were ignoring Christ's counsel to ""Render unto Caesar the things that are Caesar's""; St. Paul had written in his epistle to the Romans 13:1–7 that all authorities are appointed by God and therefore should not be resisted.. Has the question: What is this doctrine of God appointing authorities called? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: When accommodations were made in the Quebec Act in 1774 to address this and other issues, religious concerns were raised in the largely Protestant Thirteen Colonies over the advance of ""popery""; the Act maintained French Civil law, including the seigneurial system, a medieval code soon to be removed from France within a generation by the French Revolution.. Has the question: What lands were reserved for natives? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: According to scholars Walter Krämer, Götz Trenkler, Gerhard Ritter, and Gerhard Prause, the story of the posting on the door, even though it has settled as one of the pillars of history, has little foundation in truth.. Has the question: Where was Melanchthon at the time? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: With International Criminal Court trial dates in 2013 for both President Kenyatta and Deputy President William Ruto related to the 2007 election aftermath, US President Barack Obama chose not to visit the country during his mid-2013 African trip.. Has the question: What was the result of the 2007 election? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: In October, 2007, Internet2 officially retired Abilene and now refers to its new, higher capacity network as the Internet2 Network.. Has the question: what is Internet2 been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Examples include the Huguenot District and French Church Street in Cork City; and D'Olier Street in Dublin, named after a High Sheriff and one of the founders of the Bank of Ireland.. Has the question: The French church in Portarlington was built when? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: The ABC logo was also significantly redesigned as part of the transition, with a glossy ""ball"" effect that was specifically designed for HD.. Has the question: Red ribbons in the logo were used to represent which division of ABC? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: While in Limassol, Richard the Lion-Heart married Berengaria of Navarre, first-born daughter of King Sancho VI of Navarre.. Has the question: Who did Berengaria of Navarre marry? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Some of the oldest schools in South Africa are private church schools that were established by missionaries in the early nineteenth century.. Has the question: In what year was the South African Schools Act passed? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: On 31 March 2012, Sky announced the total number of homes with Sky+HD was 4,222,000.. Has the question: What was the total number of homes Sky announced that had Sky+HD in March of 2012? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: According to the Kenya National Bureau of Statistics, in 2011 there were 65,000 qualified nurses registered in the country; 8,600 clinical officers and 7,000 doctors for the population of 43 million people (These figures from official registers include those who have died or left the profession hence the actual number of these workers may be lower).. Has the question: How many doctors were in Kenya in 2011? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: It is not clear whether that symbiont is closely related to the ancestral chloroplast of other eukaryotes.. Has the question: What is different about Paulinella chromatophora? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Lt Col Paul von Lettow-Vorbeck took command of the German military forces, determined to tie down as many British resources as possible.. Has the question: When was the outbreak of World War I? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: While Harvard's football team is no longer one of the country's best as it often was a century ago during football's early days (it won the Rose Bowl in 1920), both it and Yale have influenced the way the game is played.. Has the question: What was the first year that Yale and Harvard played football? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: The series was predominantly set in the United States, though Wales remained part of the show's setting.. Has the question: What was the name of the story from the third Torchwood series? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: There are hints in the surviving records of the ancient Egyptians that they had some knowledge of prime numbers: the Egyptian fraction expansions in the Rhind papyrus, for instance, have quite different forms for primes and for composites.. Has the question: What work from around 300 BC has significant theorems about prime numbers? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: She is not at all afraid of the death he threatens her with (and eventually carries out), but she is afraid of how her conscience will smite her if she does not do this.. Has the question: Who is Antigone's father in the play? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Tesla invented a steam-powered mechanical oscillator—Tesla's oscillator.. Has the question: How was Tesla's mechanical oscillator powered? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: This was the first Super Bowl to feature a quarterback on both teams who was the #1 pick in their draft classes.. Has the question: Manning was the number one pick in which draft? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: The collection of textiles consists of more than 53,000 examples, mainly western European though all populated continents are represented, dating from the 1st century AD to the present, this is the largest such collection in the world.. Has the question: Which region is represented the most in the textiles collection? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Like the Lombardi Trophy, the ""50"" will be designed by Tiffany & Co.. Has the question: What is the name of the trophy given to anyone who plays on the winning team in a Super Bowl? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Economist Thomas Piketty challenges this notion, claiming that from 1914 to 1945 wars and ""violent economic and political shocks"" reduced inequality.. Has the question: Who challenges the notion of the Kuznets curve hypothesis? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Kublai's government after 1262 was a compromise between preserving Mongol interests in China and satisfying the demands of his Chinese subjects.. Has the question: What did Kublai's government have to balance between? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Visitors arrived by steamboat and later by railroad.. Has the question: Other than the steamboat, what modern form of travel brought visitors to Florida? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: The reduced-pressure steam is then condensed and pumped back into the boiler.. Has the question: At what pressure is water heated in the Rankine cycle? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: The later accidental introduction of Beroe helped to mitigate the problem, as Beroe preys on other ctenophores.. Has the question: What was done to counteract the overpopulation of mnemiopsis in The Black Sea? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: The BBC's Unnatural Histories presented evidence that the Amazon rainforest, rather than being a pristine wilderness, has been shaped by man for at least 11,000 years through practices such as forest gardening and terra preta.. Has the question: For how many years was evidence shown that humans shaped the the Amazon? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: "" This term describes cells with low levels of a cell-surface marker called MHC I (major histocompatibility complex) – a situation that can arise in viral infections of host cells.. Has the question: Missing self desribes cells that only have small amounts of what cell-surface marker? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Dubbed Skylab, it was constructed complete on the ground rather than in space, and launched in 1973 using the two lower stages of a Saturn V.. Has the question: When was the Skylab launched? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: In typical geological investigations, geologists use primary information related to petrology (the study of rocks), stratigraphy (the study of sedimentary layers), and structural geology (the study of positions of rock units and their deformation).. Has the question: What is stratigraphy? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: After an unmanned LM test flight AS-206, a crew would fly the first Block II CSM and LM in a dual mission known as AS-207/208, or AS-278 (each spacecraft would be launched on a separate Saturn IB.). Has the question: How many people were on the test flight of the AS-206? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: After breathing the gas himself, he wrote: ""The feeling of it to my lungs was not sensibly different from that of common air, but I fancied that my breast felt peculiarly light and easy for some time afterwards."". Has the question: By sunlight, what compound did  Priestley concentrate on to make the gas he called ""dephlogisticated air""? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Westwood One will carry the game throughout North America, with Kevin Harlan as play-by-play announcer, Boomer Esiason and Dan Fouts as color analysts, and James Lofton and Mark Malone as sideline reporters.. Has the question: Who covered the halftime coverage? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: It is a single-step, 5-cylinder engine (no compound) with superheated steam and consumes approx.. Has the question: How many cylinders does the Energiprojekt AB engine have? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Emperor Gegeen Khan, Ayurbarwada's son and successor, ruled for only two years, from 1321 to 1323.. Has the question: When was Geegen the emperor? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Tesla's mother, Đuka Tesla (née Mandić), whose father was also an Orthodox priest,:10 had a talent for making home craft tools, mechanical appliances, and the ability to memorize Serbian epic poems.. Has the question: What was Tesla's mother's name? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: They then beat the defending Super Bowl XLIX champion New England Patriots in the AFC Championship Game, 20–18, by intercepting a pass on New England's 2-point conversion attempt with 17 seconds left on the clock.. Has the question: Who did the Broncos beat tp become the AFC champions? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Mandatory Committees are committees which are set down under the Scottish Parliament's standing orders, which govern their remits and proceedings.. Has the question: Different committees have what set out in different ways? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: His loyal secretary, Dorothy Skerrit, wrote: ""his genial smile and nobility of bearing always denoted the gentlemanly characteristics that were so ingrained in his soul."". Has the question: Who said Tesla had a ""distinguished sweetness""? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: In this arrangement, the architect or engineer acts as the project coordinator.. Has the question: Whose role is to design the works, prepare the specifications and produce construction drawings, administer the contract, tender the works, and manage the works from inception to completion been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: It ceded French Louisiana west of the Mississippi River (including New Orleans) to its ally Spain, in compensation for Spain's loss to Britain of Florida (Spain had ceded this to Britain in exchange for the return of Havana, Cuba).. Has the question: What land was ceded to Spain? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: In other words, to phrase matters more technically, the laws of physics are the same in every inertial frame of reference, that is, in all frames related by a Galilean transformation.. Has the question: What are the laws of physics of Galileo, in reference to objest in motion and rest? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: The underlying linear model of policy-making of more knowledge we have, the better the political response will be is being doubted.. Has the question: Whose goals often still oppose the IPCC? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: In 1862, the Tesla family moved to Gospić, Austrian Empire, where Tesla's father worked as a pastor.. Has the question: Where did the family move in 1862? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Chris Keates, the general secretary of National Association of Schoolmasters Union of Women Teachers, said that teachers who have sex with pupils over the age of consent should not be placed on the sex offenders register and that prosecution for statutory rape ""is a real anomaly in the law that we are concerned about.. Has the question: Who is the general secretary for the National Association of Schoolmasters Union of Women Teachers? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: The shape of the Rhine delta is determined by two bifurcations: first, at Millingen aan de Rijn, the Rhine splits into Waal and Pannerdens Kanaal, which changes its name to Nederrijn at Angeren, and second near Arnhem, the IJssel branches off from the Nederrijn.. Has the question: At Millingen aan de Rijn where the Rhine splits, what does it change it's name to? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: ABC itself would finish the season in third place as Fox crashed to fourth in both demographics.. Has the question: In 2013-14, NBC finished behind what network in the ratings? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: The story is based on comments made by Philipp Melanchthon, though it is thought that he was not in Wittenberg at the time.. Has the question: What do scholars agree on about the posting on the door story? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Stadtholder William III of Orange, who later became King of England, emerged as the strongest opponent of king Louis XIV after the French attacked the Dutch Republic in 1672.. Has the question: Who was Louis XIV's main rival? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Westwood One will carry the game throughout North America, with Kevin Harlan as play-by-play announcer, Boomer Esiason and Dan Fouts as color analysts, and James Lofton and Mark Malone as sideline reporters.. Has the question: What area did the Westwood One broadcast cover? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: It was in this place in Tours that the prétendus réformés (""these supposedly 'reformed'"") habitually gathered at night, both for political purposes, and for prayer and singing psalms.. Has the question: Where was the Gate of King Hugo? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: The remaining $500 million was loaned by Warren Buffett, who promised that his company Berkshire Hathaway would purchase $3 million in shares, at $172.50 apiece.. Has the question: $500 Million was supplied for the Capital City - ABC merger by what investor? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: ABC News provides news and features content for select radio stations owned by Citadel Broadcasting, which purchased the ABC Radio properties in 2007.. Has the question: ABC news provides content for radio stations owned by what company? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Newcastle's gay scene - 'The Pink Triangle' - is centred on the Times Square area near the Centre for Life and has a range of bars, cafés and clubs.. Has the question: What is ""The Gate""? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: In January 1880, two of Tesla's uncles put together enough money to help him leave Gospić for Prague where he was to study.. Has the question: Where was Tesla hoping to attend classes in Prague? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Generally, education in Australia follows the three-tier model which includes primary education (primary schools), followed by secondary education (secondary schools/high schools) and tertiary education (universities and/or TAFE colleges).. Has the question: What is the first model of education, in the Australian system? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: By far the most famous work of Norman art is the Bayeux Tapestry, which is not a tapestry but a work of embroidery.. Has the question: What is Norman art's most well known piece? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: The collection of Iznik pottery from Turkey is the largest in the world.. Has the question: From which countries were the V&A's collection of Delftware produced? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: The situation became further complicated because the governor later refused to make repayments for the looting of the caravans and handing over the perpetrators.. Has the question: Who was the leader of the Khwarezmian dynasty in the early 1200s? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Constructing a project that fails to adhere to codes does not benefit the owner.. Has the question: Who may seek changes or exemptions in the law that governs the land where the building will be built? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Warsaw leads the region of East-Central Europe in foreign investment and in 2006, GDP growth met expectations with a level of 6.1%.. Has the question: What is the city centre of Warsaw called in Polish? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Rev. Jimmy Creech was defrocked after a highly publicized church trial in 1999 on account of his participation in same-sex union ceremonies.. Has the question: In what year was the trial of Rev. Jimmy Creech? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: It was the third-most watched U.S. broadcast ever.. Has the question: What performer lead the Super Bowl XLVIII halftime show? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: "" Luis Walter Alvarez, Murray Gell-Mann who introduced the quark, second female Nobel laureate Maria Goeppert-Mayer, the youngest American winner of the Nobel Prize Tsung-Dao Lee, and astrophysicist Subrahmanyan Chandrasekhar.. Has the question: Who discovered the Compton Effect? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: The Colony of Kenya and the Protectorate of Kenya each came to an end on 12 December 1963 with independence being conferred on all of Kenya.. Has the question: What did Kenya name itself on December 12, 1964? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: The megaregion's area is more expansive, extending east into Las Vegas, Nevada, and south across the Mexican border into Tijuana.. Has the question: What is the name of the state that the megaregion expands to in the east? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Concerns were raised over whether Levi's Stadium's field was of a high enough quality to host a Super Bowl; during the inaugural season, the field had to be re-sodded multiple times due to various issues, and during a week 6 game earlier in the 2015 season, a portion of the turf collapsed under Baltimore Ravens kicker Justin Tucker, causing him to slip and miss a field goal, although the field has not had any major issues since.. Has the question: What team did Justin Tucker play for? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Rodin is represented by more than 20 works in the museum collection, making it one of the largest collections of the sculptor's work outside France; these were given to the museum by the sculptor in 1914, as acknowledgement of Britain's support of France in World War I, although the statue of St John the Baptist had been purchased in 1902 by public subscription.. Has the question: Who donated Rodin's works to the V&A? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Frederick William, Elector of Brandenburg, invited Huguenots to settle in his realms, and a number of their descendants rose to positions of prominence in Prussia.. Has the question: What German ruler invited Huguenot immigration? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: It was re-established in April 1991, following the end of the post-war communist control of the country and the reintroduction of a free-market economy.. Has the question: Whose former headquarters was the WSE located in until 2000? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Folklore says that a river was diverted over his grave to make it impossible to find (the same manner of burial as the Sumerian King Gilgamesh of Uruk and Atilla the Hun).. Has the question: What two other rulers had their graves hidden under a river? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Chloroplasts can grow and progress through some of the constriction stages under poor quality green light, but are slow to complete division—they require exposure to bright white light to complete division.. Has the question: What is necessary for chloroplasts to replicate? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: The effort was the first at any permanent European settlement in the present-day continental United States, but survived only a short time.. Has the question: Who was the leader who established the colony at Florida? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: On 23 June 2005, Rep. Joe Barton, chairman of the House Committee on Energy and Commerce wrote joint letters with Ed Whitfield, Chairman of the Subcommittee on Oversight and Investigations demanding full records on climate research, as well as personal information about their finances and careers, from Mann, Bradley and Hughes.. Has the question: When did Barton and Whitfield demand climate research records? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: AUSTPAC was an Australian public X.25 network operated by Telstra.. Has the question: What was AUSTPAC been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: The racial makeup of the city was 50.2% White, 8.4% Black or African American, 1.6% Native American, 11.2% Asian (about a third of which is Hmong), 0.1% Pacific Islander, 23.4% from other races, and 5.2% from two or more races.. Has the question: What was the percentage of Black or African-Americans living in the city? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: One early map shows a village called Ossachite at the site of what is now downtown Jacksonville; this may be the earliest recorded name for that area.. Has the question: What is the name of the village that once existed in what is now downtown Jacksonville? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: American economist, social theorist, political philosopher, and author Thomas Sowell is also an alumnus.. Has the question: Who was the first American to win the Nobel Memorial Prize in Economic Sciences? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Tesla said that this contact with nature made him stronger, both physically and mentally.. Has the question: Whose works helped Tesla recover from illness? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: The advantage here is that students learn from teachers who specialize in one subject and who tend to be more knowledgeable in that one area than a teacher who teaches many subjects.. Has the question: What country is this teaching subject discussing? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: The red phycoerytherin pigment is an adaptation to help red algae catch more sunlight in deep water—as such, some red algae that live in shallow water have less phycoerytherin in their rhodoplasts, and can appear more greenish.. Has the question: What is floridean? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Often the place that did this was called an apothecary and several languages have this as the dominant term, though their practices are more akin to a modern pharmacy, in English the term apothecary would today be seen as outdated or only approproriate if herbal remedies were on offer to a large extent.. Has the question: How would the word apothecary be viewed by contemporary English speakers? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: During Reconstruction and the Gilded Age, Jacksonville and nearby St. Augustine became popular winter resorts for the rich and famous.. Has the question: During which period did Jacksonville become a popular destination for the rich? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Not a maritime power, and not a nation-state, as it would eventually become, Germany’s participation in Western imperialism was negligible until the late 19th century.. Has the question: Germany doesn't have an imperialistic past until when? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Restrictions implemented by Disney–ABC Television Group on January 7, 2014 restrict streaming of the most recent episode of any ABC program on Hulu and WATCH ABC until eight days after their initial broadcast, in order to encourage live or same-week (via both DVR and cable on demand) viewing, with day-after-air streaming on either service limited to subscribers of participating pay television providers (such as Comcast, Verizon FiOS and Time Warner Cable) using an ISP account via an authenticated user login.. Has the question: What does ABC on Demand disallow for online viewers? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Temüjin grew up observing the tough political climate of Mongolia, which included tribal warfare, thievery, raids, corruption, and continual acts of revenge carried out between the various confederations, all compounded by interference from foreign forces such as the Chinese dynasties to the south.. Has the question: What did Temüjin's mother emphasize in his lessons about Mongolia's volatile political climate? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: At 25 °C and 1 standard atmosphere (101.3 kPa) of air, freshwater contains about 6.04 milliliters (mL) of oxygen per liter, whereas seawater contains about 4.95 mL per liter.. Has the question: How much oxygen is found is a liter of fresh water under normal conditions? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: Without Luther's backing for the uprising, many rebels laid down their weapons; others felt betrayed.. Has the question: What event followed the battle? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: The result of this examination is needed for placement at secondary school.. Has the question: What is the exam at the end of Form Four? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: In 1897, Westinghouse explained his financial difficulties to Tesla in stark terms, saying that if things continue the way they were he would no longer be in control of Westinghouse Electric and Tesla would have to ""deal with the bankers"" to try to collect future royalties.. Has the question: What was the overly generous royalty amount that Tesla had been receiving? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Tesla's mother, Đuka Tesla (née Mandić), whose father was also an Orthodox priest,:10 had a talent for making home craft tools, mechanical appliances, and the ability to memorize Serbian epic poems.. Has the question: What was Tesla's father's name? been answered?
[LABELS_CHOICE]",0,1
"Given the following sentence: Central business districts (CBD) include Downtown Los Angeles, Downtown San Diego, Downtown San Bernardino, Downtown Bakersfield, South Coast Metro and Downtown Riverside.. Has the question: What does CBD stand for? been answered?
[LABELS_CHOICE]",0,0
"Given the following sentence: From 1991 until 2000, the stock exchange was, ironically, located in the building previously used as the headquarters of the Polish United Workers' Party (PZPR).. Has the question: When was Warsaw's first stock exchange established? been answered?
[LABELS_CHOICE]",0,1
