Input,Pred,Gold
"Determine whether phrase is of positive or negative sentiment:
it made me want to wrench my eyes out of my head and toss them at the screen . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the film 's performances are thrilling . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
unfortunately , it 's not silly fun unless you enjoy really bad movies . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it 's a bad thing when a movie has about as much substance as its end credits blooper reel . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
i sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the lower your expectations , the more you 'll enjoy it . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
` de niro ... is a veritable source of sincere passion that this hollywood contrivance orbits around . ' . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
a misogynistic piece of filth that attempts to pass itself off as hip , young adult entertainment . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ? . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
try as i may , i ca n't think of a single good reason to see this movie , even though everyone in my group extemporaneously shouted , ` thank you ! ' . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the movie is beautiful to behold and engages one in a sense of epic struggle -- inner and outer -- that 's all too rare in hollywood 's hastier productions . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
a celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
morton uses her face and her body language to bring us morvern 's soul , even though the character is almost completely deadpan . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
my thoughts were focused on the characters . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
so , too , is this comedy about mild culture clashing in today 's new delhi . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
for starters , the story is just too slim . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the format gets used best ... to capture the dizzying heights achieved by motocross and bmx riders , whose balletic hotdogging occasionally ends in bone-crushing screwups . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
there ought to be a directing license , so that ed burns can have his revoked . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
bad . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
that dogged good will of the parents and ` vain ' jia 's defoliation of ego , make the film touching despite some doldrums . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
falls neatly into the category of good stupid fun . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
an artful , intelligent film that stays within the confines of a well-established genre . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
smart , provocative and blisteringly funny . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
and the lesson , in the end , is nothing new . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
this is not the undisputed worst boxing movie ever , but it 's certainly not a champion - the big loser is the audience . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
not only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
to say this was done better in wilder 's some like it hot is like saying the sun rises in the east . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the entire movie is about a boring , sad man being boring and sad . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
all that 's missing is the spontaneity , originality and delight . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
what the film lacks in general focus it makes up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
my reaction in a word : disappointment . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
of course , by more objective measurements it 's still quite bad . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
it provides an honest look at a community striving to anchor itself in new grounds . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
this movie seems to have been written using mad-libs . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
reign of fire looks as if it was made without much thought -- and is best watched that way . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
i 'd have to say the star and director are the big problems here . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
affleck and jackson are good sparring partners . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
a by-the-numbers effort that wo n't do much to enhance the franchise . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
an occasionally funny , but overall limp , fish-out-of-water story . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
brilliantly explores the conflict between following one 's heart and following the demands of tradition . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it appears that something has been lost in the translation to the screen . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it all feels like a monty python sketch gone horribly wrong . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the film tunes into a grief that could lead a man across centuries . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it 's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor that makes this `` two weddings and a funeral '' fun . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie career . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
huston nails both the glad-handing and the choking sense of hollow despair . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
one of the more intelligent children 's movies to hit theaters this year . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
the film tries too hard to be funny and tries too hard to be hip . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
blanchett 's performance confirms her power once again . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
attempts by this ensemble film to impart a message are so heavy-handed that they instead pummel the audience . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
rarely has so much money delivered so little entertainment . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
`` the time machine '' is a movie that has no interest in itself . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a rarity among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost weight ! . Sentiment: [LABELS_CHOICE]",1,0
"Determine whether phrase is of positive or negative sentiment:
the very definition of the ` small ' movie , but it is a good stepping stone for director sprecher . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
chilling , well-acted , and finely directed : david jacobson 's dahmer . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it ca n't decide if it wants to be a mystery/thriller , a romance or a comedy . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it 's played in the most straight-faced fashion , with little humor to lighten things up . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
dense with characters and contains some thrilling moments . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
as unseemly as its title suggests . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it 's like watching a nightmare made flesh . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
minority report is exactly what the title indicates , a report . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
an entertaining , colorful , action-filled crime story with an intimate heart . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it just may inspire a few younger moviegoers to read stevenson 's book , which is a treasure in and of itself . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
basically a static series of semi-improvised ( and semi-coherent ) raps between the stars . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
... with `` the bourne identity '' we return to the more traditional action genre . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
chokes on its own depiction of upper-crust decorum . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
a rewarding work of art for only the most patient and challenge-hungry moviegoers . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
directed in a paint-by-numbers manner . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
at its best , queen is campy fun like the vincent price horror classics of the '60s . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
it 's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
cool ? . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
at a time when half the so-called real movies are little more than live-action cartoons , it 's refreshing to see a cartoon that knows what it is , and knows the form 's history . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
jones ... does offer a brutal form of charisma . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
travels a fascinating arc from hope and euphoria to reality and disillusionment . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
serving sara does n't serve up a whole lot of laughs . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the sort of film that makes me miss hitchcock , but also feel optimistic that there 's hope for popular cinema yet . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
fun , flip and terribly hip bit of cinematic entertainment . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the wild thornberrys movie is a jolly surprise . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
entertains by providing good , lively company . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
a densely constructed , highly referential film , and an audacious return to form that can comfortably sit among jean-luc godard 's finest work . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
what was once original has been co-opted so frequently that it now seems pedestrian . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the story and structure are well-honed . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
macdowell , whose wifty southern charm has anchored lighter affairs ... brings an absolutely riveting conviction to her role . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
an intriguing cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the second coming of harry potter is a film far superior to its predecessor . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
if you can stomach the rough content , it 's worth checking out for the performances alone . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
a warm , funny , engaging film . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
i 'll bet the video game is a lot more fun than the film . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the best film about baseball to hit theaters since field of dreams . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
complete lack of originality , cleverness or even visible effort . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
hit and miss as far as the comedy goes and a big ole ' miss in the way of story . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
too much of it feels unfocused and underdeveloped . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a deep and meaningful film . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
but it could have been worse . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
that 's pure pr hype . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a painfully funny ode to bad behavior . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas image . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
a beguiling splash of pastel colors and prankish comedy from disney . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it proves quite compelling as an intense , brooding character study . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
an unwise amalgam of broadcast news and vibes . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
utterly lacking in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad film . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
and that leaves a hole in the center of the salton sea . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the chateau cleverly probes the cross-cultural differences between gauls and yanks . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we 've shared a great adventure . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry 's boss , there is n't a redeeming moment here . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . . Sentiment: [LABELS_CHOICE]",1,0
"Determine whether phrase is of positive or negative sentiment:
no way i can believe this load of junk . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
there is a fabric of complex ideas here , and feelings that profoundly deepen them . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
this tenth feature is a big deal , indeed -- at least the third-best , and maybe even a notch above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
not only unfunny , but downright repellent . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
works hard to establish rounded characters , but then has nothing fresh or particularly interesting to say about them . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
just one bad idea after another . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
... turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
( næs ) directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
a swashbuckling tale of love , betrayal , revenge and above all , faith . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
for movie lovers as well as opera lovers , tosca is a real treat . . Sentiment: [LABELS_CHOICE]",1,1
