Input,Pred,Gold
"Adik yang masih TK akan berangkat ke sekolah. As a consequence...
Help me pick the more plausible option: - choice1: Adik menunggu bis sekolah., choice2: Adik mencium tangan orang tua.

[LABELS_CHOICE]",0,1
"Keluarga kami mau buka puasa. As a consequence...
Help me pick the more plausible option: - choice1: Kami berbuka puasa dengan makanan manis., choice2: Kami berbuka puasa dengan makanan asin.

[LABELS_CHOICE]",0,0
"Adik makan ayam tidak pakai nasi. As a consequence...
Help me pick the more plausible option: - choice1: Makanannya serasa tidak kenyang., choice2: Makanannya serasa tidak enak.

[LABELS_CHOICE]",1,0
"Keluarga yang percaya mitos itu punya banyak anak. As a consequence...
Help me pick the more plausible option: - choice1: Keluarga tersebut yakin akan mendapat banyak ilmu., choice2: Keluarga tersebut yakin akan mendapat banyak rezeki.

[LABELS_CHOICE]",0,1
"Warung kami tidak punya uang pecahan. As a consequence...
Help me pick the more plausible option: - choice1: Pakai camilan sebagai pengganti uang pecahan., choice2: Pakai permen sebagai pengganti uang pecahan.

[LABELS_CHOICE]",0,1
"Paman tidak mau diajak ke Malang. This happened because...
Help me pick the more plausible option: - choice1: Paman tidak tahan dingin., choice2: Paman tidak tahan panas.

[LABELS_CHOICE]",0,0
"Aku datang ke acara Mamah Dedeh. This happened because...
Help me pick the more plausible option: - choice1: Aku ingin berobat., choice2: Aku ingin curhat.

[LABELS_CHOICE]",0,1
"Pak Jokowi menjadi lebih dekat dengan masyarakat. This happened because...
Help me pick the more plausible option: - choice1: Pak Jokowi sering blusukan ke pasar., choice2: Pak Jokowi sering tampil di acara TV.

[LABELS_CHOICE]",1,0
"Cewek itu baru saja makan Seblak. This happened because...
Help me pick the more plausible option: - choice1: Badannya terasa panas., choice2: Badannya terasa capek.

[LABELS_CHOICE]",1,0
"Keluargaku kehabisan gas. This happened because...
Help me pick the more plausible option: - choice1: Kami baru saja naik mobil mengelilingi Jakarta., choice2: Kami baru saja memasak banyak masakan.

[LABELS_CHOICE]",1,1
"Setelah upacara, saya minum cendol. This happened because...
Help me pick the more plausible option: - choice1: Badan saya terasa segar., choice2: Badan saya terasa hangat.

[LABELS_CHOICE]",1,0
"Banyak rombongan study tour mampir ke Monas. This happened because...
Help me pick the more plausible option: - choice1: Rombongan study tour bisa melihat pemandangan kota., choice2: Rombongan study tour bisa menikmati suasana udara dingin.

[LABELS_CHOICE]",1,0
"Aku membawa baju renang sebelum berangkat. This happened because...
Help me pick the more plausible option: - choice1: Aku mau ke Gunung Kidul., choice2: Aku mau ke Ancol.

[LABELS_CHOICE]",0,1
"Andi F Noya melakukan hal yang gila. This happened because...
Help me pick the more plausible option: - choice1: Dia membela teroris di sidang hari ini., choice2: Dia mewawancarai teroris di TV nasional.

[LABELS_CHOICE]",1,1
"Iwan Fals banyak disukai orang orang. This happened because...
Help me pick the more plausible option: - choice1: Akting Iwan Fals bagus., choice2: Nyanyian Iwan Fals bagus.

[LABELS_CHOICE]",0,1
"Bos saya tidak banyak makan nasi saat kerja di Papua. This happened because...
Help me pick the more plausible option: - choice1: Sagu adalah makanan pokok disana., choice2: Jagung adalah makanan pokok dimana.

[LABELS_CHOICE]",0,0
"Bakpia cocok jadi cemilan. This happened because...
Help me pick the more plausible option: - choice1: Ukuran Bakpia kecil., choice2: Bakpia sangat renyah.

[LABELS_CHOICE]",1,0
"Mata paman berkunang-kunang. This happened because...
Help me pick the more plausible option: - choice1: Paman bekerja keras seharian., choice2: Paman belum mandi seharian.

[LABELS_CHOICE]",0,0
"Raja Ampat memberikan pesona yang luar biasa. This happened because...
Help me pick the more plausible option: - choice1: Keindahan bawah lautnya yang luar biasa., choice2: Figur dan sifatnya yang sangat berwibawa.

[LABELS_CHOICE]",0,0
"Pak Raden menggerakkan boneka si Unyil. This happened because...
Help me pick the more plausible option: - choice1: Pak Raden sedang berakting., choice2: Pak Raden sedang menceritakan kisah.

[LABELS_CHOICE]",0,1
"Raul Lemos dan Krisdayanti hidup bersama. This happened because...
Help me pick the more plausible option: - choice1: Mereka berdua menikah., choice2: Mereka berdua saudara kandung.

[LABELS_CHOICE]",0,0
"Sate Madura rasanya manis. This happened because...
Help me pick the more plausible option: - choice1: Bumbunya terbuat dari gula merah., choice2: Bumbunya terbuat dari madu.

[LABELS_CHOICE]",0,0
"Mama tidak suka menonton topeng monyet. This happened because...
Help me pick the more plausible option: - choice1: Topeng monyet mengekang kebebasan hewan tersebut., choice2: Bentuk dari topeng monyet yang menyeramkan.

[LABELS_CHOICE]",1,0
"Bapak mampir ke pom bensin untuk buang air besar. This happened because...
Help me pick the more plausible option: - choice1: Bapak tadi banyak makan nasi., choice2: Ember di dalam mobil sudah penuh.

[LABELS_CHOICE]",0,0
"Aku ke bundaran HI untuk cuci mata. This happened because...
Help me pick the more plausible option: - choice1: Aku ingin bertemu cewek cantik., choice2: Mataku kotor terkena debu.

[LABELS_CHOICE]",0,0
"Di acara TV, Chef Bondan baru saja selesai memasak . As a consequence...
Help me pick the more plausible option: - choice1: Dia berkata ""Maknyus""., choice2: Dia berkata ""Chuakz"".

[LABELS_CHOICE]",0,0
"Bung Tomo berpidato di Surabaya. As a consequence...
Help me pick the more plausible option: - choice1: Bung Tomo membakar semangat kemerdekaan masyarakat., choice2: Bung Tomo menenangkan amarah jendral Belanda.

[LABELS_CHOICE]",0,0
"Sore ini cuaca berangin. As a consequence...
Help me pick the more plausible option: - choice1: Anak-anak bisa main bulutangkis., choice2: Anak-anak bisa main layangan.

[LABELS_CHOICE]",0,1
"Biji kopinya berasal dari luwak. As a consequence...
Help me pick the more plausible option: - choice1: Kopi luwak tersebut menjadi enak., choice2: Kopi luwak tersebut menjadi menjijikan.

[LABELS_CHOICE]",0,0
"Wisatawan pakai kaos hijau ke Pantai Parangtritis. As a consequence...
Help me pick the more plausible option: - choice1: Orang-orang yang percaya mitos takut dia akan terbakar matahari pantai., choice2: Orang-orang yang percaya mitos takut dia akan terseret ombak.

[LABELS_CHOICE]",0,1
"Nenek beli pempek kapal selam. As a consequence...
Help me pick the more plausible option: - choice1: Ia menikmati telur rebus di dalamnya., choice2: Ia melihat pempek tersebut mengapung didalam air.

[LABELS_CHOICE]",0,0
"Aku berangkat sekolah pakai motor bebek. As a consequence...
Help me pick the more plausible option: - choice1: Motorku mampu mengapung diatas banjir., choice2: Aku harus pindah gigi secara manual.

[LABELS_CHOICE]",1,1
"Tutup kaleng kerupuk tidak ditutup dengan rapat. As a consequence...
Help me pick the more plausible option: - choice1: Kerupuk tersebut melempem., choice2: Kerupuk tersebut basi.

[LABELS_CHOICE]",1,0
"Aku mau berhemat . As a consequence...
Help me pick the more plausible option: - choice1: Aku beli pecel lele., choice2: Aku beli ayam goreng KFC.

[LABELS_CHOICE]",1,0
"Giring Nidji pergi ke atas panggung. As a consequence...
Help me pick the more plausible option: - choice1: Giring mau menyanyikan lagu., choice2: Nidji dibawa pergi oleh petugas keamanan.

[LABELS_CHOICE]",1,0
"Pak Tarno menepuk tangannya. As a consequence...
Help me pick the more plausible option: - choice1: Ia sedang memberikan pujian., choice2: Ia akan memulai sulapnya.

[LABELS_CHOICE]",0,1
"Anak kompleks sedang bermain gobak sodor. As a consequence...
Help me pick the more plausible option: - choice1: Mereka berlomba memberikan gobak ke temannya., choice2: Mereka berusaha menghindari halangan temannya.

[LABELS_CHOICE]",0,1
"Bapak ingin ber-swafoto. As a consequence...
Help me pick the more plausible option: - choice1: Bapak pakai pose pegangan tangan., choice2: Bapak pakai pose jempol.

[LABELS_CHOICE]",1,1
"Pedagang itu menjual Kerak Telor. As a consequence...
Help me pick the more plausible option: - choice1: Dia memutar balikkan wajannya., choice2: Dia menggunakan kulit telor sebagai bahan masakan.

[LABELS_CHOICE]",1,0
"Istriku ingin beli ikan mas. As a consequence...
Help me pick the more plausible option: - choice1: Istriku bertransaksi dengan pemuda Jawa., choice2: Istriku akan memasak gulai hari ini.

[LABELS_CHOICE]",1,1
"Pak Kumis orang Sukabumi. As a consequence...
Help me pick the more plausible option: - choice1: Pak Kumis menanam pohon., choice2: Pak Kumis bisa bahasa Sunda.

[LABELS_CHOICE]",1,1
"Abangku sedang di Palu. As a consequence...
Help me pick the more plausible option: - choice1: Abang berangkat ke Sulawesi., choice2: Abangku terluka dan dibawa kerumah sakit.

[LABELS_CHOICE]",0,0
"Mbah Surip tiba-tiba mengangkat saya. As a consequence...
Help me pick the more plausible option: - choice1: Saya dibawa pulang kerumah., choice2: Saya dibawa berkeliling ke berbagai tempat.

[LABELS_CHOICE]",0,1
"Ariel dan Peterpan sedang naik daun. As a consequence...
Help me pick the more plausible option: - choice1: Anak-anak semakin sering berimajinasi menjadi tokoh fantasi., choice2: Album mereka semakin banyak yang beli.

[LABELS_CHOICE]",1,1
"Sapi itu sedang tidak enak badan. As a consequence...
Help me pick the more plausible option: - choice1: Daging sapinya tidak laku., choice2: Sapinya lemas seharian.

[LABELS_CHOICE]",0,1
"Kakak kecewa ketika membuka kaleng biskuit. This happened because...
Help me pick the more plausible option: - choice1: Isinya ternyata Rengginang., choice2: Kalengnya terbuat dari besi.

[LABELS_CHOICE]",0,0
"Ibu membeli daun janur menjelang lebaran. This happened because...
Help me pick the more plausible option: - choice1: Ibu mau membuat ketupat., choice2: Ibu mau membuat es buah.

[LABELS_CHOICE]",0,0
"Ada museum bencana alam di Aceh. This happened because...
Help me pick the more plausible option: - choice1: Dulu pernah terjadi gempa bumi di Aceh., choice2: Dulu pernah terjadi tsunami di Aceh.

[LABELS_CHOICE]",0,1
"Pemuda itu berjalan bungkuk ketika lewat depan orang tua. This happened because...
Help me pick the more plausible option: - choice1: Pemuda tersebut menghormati yang lebih tua., choice2: Pemuda tersebut mengagumi yang lebih tua.

[LABELS_CHOICE]",0,0
"Pamanku suka memberi cendol di internet. This happened because...
Help me pick the more plausible option: - choice1: Pamanku bermain 1cak., choice2: Pamanku bermain kaskus.

[LABELS_CHOICE]",1,1
"Kepolisian angkat tangan menangani kasus Novel Baswedan. This happened because...
Help me pick the more plausible option: - choice1: Keadilan terhadap Novel Baswedan perlu ditegakkan., choice2: Bukti yang dimiliki sangat sedikit.

[LABELS_CHOICE]",1,1
"Adik kesemutan setelah tadarusan di masjid. This happened because...
Help me pick the more plausible option: - choice1: Adik tidak membersihkan gula yang tumpah., choice2: Adik duduk bersila terlalu lama.

[LABELS_CHOICE]",0,1
"Kami akan sholat di langgar. This happened because...
Help me pick the more plausible option: - choice1: Kami ingin mendapat pahala yang lebih banyak., choice2: Kami ada acara penting yang mendadak.

[LABELS_CHOICE]",0,0
"Kota Bandung disebut sebagai kota lautan api. This happened because...
Help me pick the more plausible option: - choice1: Dulu pernah terjadi perang besar disana., choice2: Dulu pernah terjadi bencana kebakaran besar disana.

[LABELS_CHOICE]",0,0
"Jalan raya didepan rumah orang tersebut ditutup. This happened because...
Help me pick the more plausible option: - choice1: Mereka sedang mengadakan pesta hajatan., choice2: Mereka sedang mengadakan pesta ulang tahun.

[LABELS_CHOICE]",1,0
"Istriku sudah lama tidak datang bulan. As a consequence...
Help me pick the more plausible option: - choice1: Kami menunggu bulan purnama tiba., choice2: Kami segera ke rumah sakit.

[LABELS_CHOICE]",0,1
"Lampu merah pancoran terlalu lama. As a consequence...
Help me pick the more plausible option: - choice1: Lampu merahnya menjadi mati., choice2: Aku jadi terlambat ke seminar.

[LABELS_CHOICE]",1,1
"Motor matic temanku mogok di jalan. As a consequence...
Help me pick the more plausible option: - choice1: Aku melakukan stut motor bersamanya., choice2: Aku memanggil mobil derek untuk mengangkut motornya.

[LABELS_CHOICE]",0,0
"Anak pejabat punya orang dalam. As a consequence...
Help me pick the more plausible option: - choice1: Dia diterima tanpa ujian., choice2: Dia tidak perlu lagi mengurus rumah.

[LABELS_CHOICE]",0,0
"Kami melewati simpang empat tanpa lampu merah. As a consequence...
Help me pick the more plausible option: - choice1: Ada Pak Raden yang mengatur lalu lintas., choice2: Ada Pak Ogah yang mengatur lalu lintas.

[LABELS_CHOICE]",0,1
"Banyak orang memasukkan nama Pak SBY ke kotak suara. As a consequence...
Help me pick the more plausible option: - choice1: Pak SBY menjadi presiden., choice2: Pak SBY bernyanyi dengan semangat.

[LABELS_CHOICE]",0,0
"Acara wisuda ITS dipenuhi dengan arak arakan. As a consequence...
Help me pick the more plausible option: - choice1: Seluruh mahasiswa mabuk dan tidak sadarkan diri., choice2: Seluruh mahasiswa bersorak kepada wisudawan.

[LABELS_CHOICE]",0,1
"Aku disuruh membeli beras di supermarket dengan ukuran paling kecil. As a consequence...
Help me pick the more plausible option: - choice1: Aku membawa pulang beras 3 sendok makan., choice2: Aku membawa pulang beras 5 kg.

[LABELS_CHOICE]",0,1
"Nasi kemarin malam tidak habis. As a consequence...
Help me pick the more plausible option: - choice1: Mama masak nasi kebuli pagi ini., choice2: Mama masak nasi goreng pagi ini.

[LABELS_CHOICE]",1,1
"Sangkuriang menendang perahu. As a consequence...
Help me pick the more plausible option: - choice1: Perahunya menjadi gunung., choice2: Perahunya hanyut ke laut.

[LABELS_CHOICE]",1,0
"Hari ini mall sedang sepi pengunjung. This happened because...
Help me pick the more plausible option: - choice1: Hari ini tanggal tua., choice2: Hari ini tanggal muda.

[LABELS_CHOICE]",0,0
"Anak itu hidup sebatang kara. This happened because...
Help me pick the more plausible option: - choice1: Anak itu seorang yatim piatu., choice2: Anak itu bekerja menjadi petani.

[LABELS_CHOICE]",1,0
"Para pemuda rela mati demi berjuang pada zaman penjajahan. This happened because...
Help me pick the more plausible option: - choice1: Kemerdekaan NKRI harga mati., choice2: Harga kemerdekaan NKRI mati.

[LABELS_CHOICE]",1,0
"Anak SD itu sering sekali pergi ke perpustakaan kota. This happened because...
Help me pick the more plausible option: - choice1: Dia bekerja sebagai pustakawan., choice2: Dia seorang kutu buku.

[LABELS_CHOICE]",1,1
"Klien angkat kaki dari rapat. This happened because...
Help me pick the more plausible option: - choice1: Klien merasa kakinya pegal., choice2: Klien kecewa dengan proposal rapat.

[LABELS_CHOICE]",1,1
"Adik terus membangkang perintah bapak. As a consequence...
Help me pick the more plausible option: - choice1: Bapak menjadi besar kepala., choice2: Bapak menjadi naik pitam .

[LABELS_CHOICE]",0,1
"Aku gagal menjadi polisi. As a consequence...
Help me pick the more plausible option: - choice1: Aku menjadi rusak hati., choice2: Aku menjadi kecil hati.

[LABELS_CHOICE]",0,1
"Rumah tetangga saya baru saja dibobol maling. As a consequence...
Help me pick the more plausible option: - choice1: Dia menggigit jarinya., choice2: Dia cuma bisa gigit jari.

[LABELS_CHOICE]",0,1
"Orang itu menjadi kaki tangan teroris. As a consequence...
Help me pick the more plausible option: - choice1: Orang itu terdakwa bersalah., choice2: Orang itu menjadi tawanan.

[LABELS_CHOICE]",1,0
"Perusahaan tersebut terus merugi selama 1 tahun terakhir. As a consequence...
Help me pick the more plausible option: - choice1: Perusahaan tersebut gulung tikar., choice2: Perusahaan tersebut sampah masyarakat.

[LABELS_CHOICE]",0,0
"Orang dari eropa terkena diare. This happened because...
Help me pick the more plausible option: - choice1: Orang itu makan makanan yang dibeli di pinggir jalan., choice2: Orang itu makan makanan yang dibeli di Restoran Warteg.

[LABELS_CHOICE]",0,0
"Ada anak kecil mual dan muntah. This happened because...
Help me pick the more plausible option: - choice1: Anak itu minum air keran., choice2: Anak itu minum air galon.

[LABELS_CHOICE]",0,0
"Motor itu berlawanan arah jalan. This happened because...
Help me pick the more plausible option: - choice1: Destinasi perjalanannya dekat., choice2: Tidak ada mobil di jalan.

[LABELS_CHOICE]",1,0
"Murid sekolah berkumpul di lapangan sekolah setiap jam 7 pagi hari senin. This happened because...
Help me pick the more plausible option: - choice1: Ada acara ramah tamah mingguan di sekolah itu., choice2: Ada upacara bendera mingguan di sekolah itu.

[LABELS_CHOICE]",0,1
"Anak itu dimarahi orang tuanya. This happened because...
Help me pick the more plausible option: - choice1: Anak itu makan dengan tangan kiri., choice2: Anak itu makan dengan tangan kanan.

[LABELS_CHOICE]",0,0
"Menjelang lebaran, langit terlihat tidak kosong dan terdengar bunyi bising. This happened because...
Help me pick the more plausible option: - choice1: Anak-anak banyak bermain petasan di lapangan., choice2: Polusi suara dan udara masif dikeluarkan oleh pabrik.

[LABELS_CHOICE]",1,0
"Ibu itu dilarang tawar menawar harga. This happened because...
Help me pick the more plausible option: - choice1: Ibu itu belanja di supermarket., choice2: Ibu itu belanja di pasar.

[LABELS_CHOICE]",0,0
"Ibu itu punggungnya merah. This happened because...
Help me pick the more plausible option: - choice1: Ibu itu dikerok oleh anaknya., choice2: Ibu itu ditaburi bedak oleh anaknya.

[LABELS_CHOICE]",0,0
"Kucing itu terkenal sangat ganas. This happened because...
Help me pick the more plausible option: - choice1: Kucing itu berwarna hitam., choice2: Kucing itu berwarna oranye.

[LABELS_CHOICE]",1,1
"Warga kampung Jakarta bahu membahu membersihkan got kampung mereka. This happened because...
Help me pick the more plausible option: - choice1: Warga tersebut mengaplikasikan semangat gotong royong., choice2: Warga tersebut mengaplikasikan semangat bhinneka tunggal ika.

[LABELS_CHOICE]",0,0
"Siswa-siswa baru SMA sedang dimarahi oleh kakak kelasnya. This happened because...
Help me pick the more plausible option: - choice1: Sedang ada upacara bendera., choice2: Sedang ada masa orientasi sekolah.

[LABELS_CHOICE]",0,1
"Seorang pemuda laki-laki memakai baju batik. This happened because...
Help me pick the more plausible option: - choice1: Pemuda itu berada di acara pernikahan., choice2: Pemuda itu berada di diskotik.

[LABELS_CHOICE]",0,0
"Di sekolah tadi saya berada dalam bahaya. This happened because...
Help me pick the more plausible option: - choice1: Ada insiden penembakan masal di sekolah saya., choice2: Saya hampir tertabrak mobil saat ujian praktek penjaskes.

[LABELS_CHOICE]",1,1
"Ada lomba makan kerupuk. This happened because...
Help me pick the more plausible option: - choice1: hari ini hari proklamasi kemerdekaan indonesia., choice2: Hari ini hari pancasila.

[LABELS_CHOICE]",0,0
"Anak-anak itu menggambar kotak-kotak menggunakan kapur di jalan. This happened because...
Help me pick the more plausible option: - choice1: Anak-anak itu ingin bermain bekel., choice2: Anak-anak itu ingin bermain engklek.

[LABELS_CHOICE]",0,1
"Orang itu ditangkap polisi. This happened because...
Help me pick the more plausible option: - choice1: Orang itu membawa pistol., choice2: Orang itu membawa pisau.

[LABELS_CHOICE]",0,0
"Ada bendera warna kuning polos di dekat rumah tetangga. This happened because...
Help me pick the more plausible option: - choice1: ada tetangga yang meninggal., choice2: ada tetangga yang mengingatkan menyetir pelan.

[LABELS_CHOICE]",0,0
"Orang itu terlalu banyak minum air. This happened because...
Help me pick the more plausible option: - choice1: Orang itu membuang air seni., choice2: Orang itu membuang air hiasan.

[LABELS_CHOICE]",0,0
"Orang itu pergi ke McD. This happened because...
Help me pick the more plausible option: - choice1: Ia ingin memakan ayam dengan sagu., choice2: Ia ingin memakan ayam dengan nasi.

[LABELS_CHOICE]",1,1
"Orang itu memakai kopiah. This happened because...
Help me pick the more plausible option: - choice1: Orang itu menjadi penghulu pernikahan., choice2: Orang itu menjadi pembawa acara quiz.

[LABELS_CHOICE]",1,0
"Seseorang mengenakan sepatu saat ingin masuk ke rumah mertua. As a consequence...
Help me pick the more plausible option: - choice1: Orang tersebut memakainya sepatunya kerumah., choice2: Orang tersebut melepas sepatunya sebelum masuk kerumah.

[LABELS_CHOICE]",0,1
"Kita diberikan suatu hadiah. As a consequence...
Help me pick the more plausible option: - choice1: Kita ambil dengan tangan kiri., choice2: Kita ambil dengan tangan kanan.

[LABELS_CHOICE]",0,1
"Penumpang angkutan umum ingin turun di jalan. As a consequence...
Help me pick the more plausible option: - choice1: Penumpang teriak ""kanan""., choice2: Penumpang Teriak “kiri”.

[LABELS_CHOICE]",0,1
"Orang itu akan menyebrang jalan raya. As a consequence...
Help me pick the more plausible option: - choice1: Orang itu memakai tangannya sebagai tanda akan menyebrang., choice2: Orang itu memakai bendera merah sebagai tanda akan menyebrang.

[LABELS_CHOICE]",1,0
"Pembuat gedung 20 lantai penganut ajaran fengshui. As a consequence...
Help me pick the more plausible option: - choice1: Gedung itu tidak memiliki desain khas Nusantara., choice2: Gedung itu tidak memiliki lantai 4.

[LABELS_CHOICE]",0,1
"Pemuda Indonesia tersebut selesai membuang air besar. As a consequence...
Help me pick the more plausible option: - choice1: Pemuda tersebut membersihkan pantatnya dengan tisu., choice2: Pemuda tersebut membersihkan pantatnya dengan air.

[LABELS_CHOICE]",0,1
"Anak-anak kampung melihat orang Eropa paruh baya. As a consequence...
Help me pick the more plausible option: - choice1: Anak-anak kampung itu memanggil orang tersebut ""mas""., choice2: Anak-anak kampung itu memanggil orang tersebut ""mister"".

[LABELS_CHOICE]",0,1
"Saat bulan ramadhan ada tambahan upah diberikan ke karyawan. As a consequence...
Help me pick the more plausible option: - choice1: Perusahaan wajib memberikan uang makan untuk karyawan yang sedang puasa., choice2: Perusahaan wajib memberikan THR ke karyawan.

[LABELS_CHOICE]",0,1
"Sekelompok wisatawan pergi ke Bunaken. As a consequence...
Help me pick the more plausible option: - choice1: Sekelompok Wisatawan tersebut mendaki gunung., choice2: Sekelompok wisatawan tersebut menyelam ke laut.

[LABELS_CHOICE]",0,1
"Satu keluarga yang tidak mampu ingin menyekolahkan anaknya. As a consequence...
Help me pick the more plausible option: - choice1: Anaknya disekolahkan ke sekolah swasta., choice2: Anaknya disekolahkan ke sekolah negeri.

[LABELS_CHOICE]",0,1
"40 hari setelah wafatnya seorang muslim di suatu perumahan. As a consequence...
Help me pick the more plausible option: - choice1: Di perumahan itu diadakan pesta dansa., choice2: Di perumahan itu diadakan tahlilan.

[LABELS_CHOICE]",0,1
"Seorang karyawan perusahaan berangkat jam 7 pagi menuju Jakarta Pusat. As a consequence...
Help me pick the more plausible option: - choice1: Karyawan tersebut terjebak macet., choice2: Karyawan tersebut tidak terjebak macet.

[LABELS_CHOICE]",0,0
"Orang itu bernama Haryo. As a consequence...
Help me pick the more plausible option: - choice1: Orang itu berasal dari Padang., choice2: Orang itu berasal dari Jawa.

[LABELS_CHOICE]",0,1
"Hari ini tanggal 31 Oktober. As a consequence...
Help me pick the more plausible option: - choice1: Seisi kota tidak dihiasi alat properti haloween., choice2: Seisi kota dihiasi alat properti haloween.

[LABELS_CHOICE]",0,0
"Guru masuk di awal pelajaran siswa sekolah dasar. As a consequence...
Help me pick the more plausible option: - choice1: Ketua kelas memberi aba-aba salam., choice2: Ketua kelas memberi aba-aba belajar.

[LABELS_CHOICE]",0,0
"Orang itu parkir motor di depan indomaret. As a consequence...
Help me pick the more plausible option: - choice1: Orang itu diminta bayar biaya parkir ke penjaga parkir., choice2: Orang itu bayar biaya parkir ke kasir Indomaret.

[LABELS_CHOICE]",0,0
"Ayah penyayang binatang. As a consequence...
Help me pick the more plausible option: - choice1: Ayah punya perkutut di rumah., choice2: Ayah punya wayang di rumah.

[LABELS_CHOICE]",0,0
"Anak kecil itu menaruh tangan ke kepala orang tuanya. As a consequence...
Help me pick the more plausible option: - choice1: Anak kecil itu menaruh tangan ke punggung orang tuanya., choice2: Anak kecil itu dimarahi orang tua.

[LABELS_CHOICE]",0,1
"Orang itu ingin makan rendang. As a consequence...
Help me pick the more plausible option: - choice1: Orang itu ke restoran sederhana., choice2: Orang itu ke restoran warteg.

[LABELS_CHOICE]",0,0
"Anak itu pengecut dalam menghadapi masalah. As a consequence...
Help me pick the more plausible option: - choice1: Anak itu dijuluki ayam., choice2: Anak itu dijuluki kucing.

[LABELS_CHOICE]",0,0
"Siswa-siswa pergi ke Taman Banteng. This happened because...
Help me pick the more plausible option: - choice1: Mereka berencana wisata kuliner., choice2: Mereka berencana Wisata sejarah.

[LABELS_CHOICE]",0,1
"Menkominfo tersangkut korupsi BTS. This happened because...
Help me pick the more plausible option: - choice1: Menkominfo diperiksa KPK terkait pengadaan konser. ., choice2: Menkominfo diperiksa KPK terkait pengadaan pembangunan.

[LABELS_CHOICE]",0,1
"Ada kemacetan di Jalan Pantura di Jawa. This happened because...
Help me pick the more plausible option: - choice1: Hari ini hari mudik lebaran., choice2: Hari ini hari kerja.

[LABELS_CHOICE]",0,0
"Siswa SMA dihukum oleh guru sekolah. This happened because...
Help me pick the more plausible option: - choice1: Siswa itu baru datang ke sekolah pukul 6., choice2: Siswa itu baru datang ke sekolah pukul 8.

[LABELS_CHOICE]",0,1
"Orang itu menonton video Cak Lontong. This happened because...
Help me pick the more plausible option: - choice1: Orang itu mencari pengetahuan makanan., choice2: Orang itu mencari hiburan lawakan.

[LABELS_CHOICE]",1,1
"Keluaga itu belangganan PAM. This happened because...
Help me pick the more plausible option: - choice1: Keluarga itu membutuhkan asupan air bersih., choice2: Keluarga itu membutuhkan listrik.

[LABELS_CHOICE]",1,0
"Banyak ondel-ondel di suatu lapangan. This happened because...
Help me pick the more plausible option: - choice1: Lapangan tersebut digunakan untuk festival ulang tahun Jakarta., choice2: Lapangan tersebut digunakan untuk festival ulang tahun Surabaya.

[LABELS_CHOICE]",0,0
"Orang itu punya alergi ketan. This happened because...
Help me pick the more plausible option: - choice1: Orang itu menghindari makan kue memek., choice2: Orang itu menghindari makan kue lapis.

[LABELS_CHOICE]",1,0
"Kendaraan tersebut melambatkan jalannya. This happened because...
Help me pick the more plausible option: - choice1: ada polisi lalu lintas di depan mata., choice2: ada polisi tidur di depan mata.

[LABELS_CHOICE]",0,1
"Mahasiswa itu memakai jaket kuning. This happened because...
Help me pick the more plausible option: - choice1: Mahasiswa itu mahasiswa UI., choice2: Mahasiswa itu mahasiswa ITB.

[LABELS_CHOICE]",0,0
"Dosen itu kolestrolnya naik. This happened because...
Help me pick the more plausible option: - choice1: Dosen itu baru saja makan gado-gado., choice2: Dosen itu baru saja makan rendang.

[LABELS_CHOICE]",0,1
"Orang itu disebut tinggal di luar planet. This happened because...
Help me pick the more plausible option: - choice1: Orang itu tinggal di Kemang., choice2: Orang itu tinggal di Bekasi.

[LABELS_CHOICE]",1,1
"Orang itu memilih untuk ke Bandara Halim dibandingkan Bandara Soekarno Hatta. This happened because...
Help me pick the more plausible option: - choice1: Orang itu tinggal di Tangerang., choice2: Orang itu tinggal di Jakarta Timur.

[LABELS_CHOICE]",0,1
"Orang itu meminum Tolak Angin. This happened because...
Help me pick the more plausible option: - choice1: Orang itu tidak sehat., choice2: Orang itu ingin kuat di daerah berangin.

[LABELS_CHOICE]",0,0
"Ada kendaraan memutar audio digoreng dadakan. This happened because...
Help me pick the more plausible option: - choice1: Penjualnya menandakan berjualan tahu bulat., choice2: Penjualnya menandakan berjualan makanan siap saji.

[LABELS_CHOICE]",1,0
"Orang itu membutuhkan KBBI. This happened because...
Help me pick the more plausible option: - choice1: Orang itu ingin mengecek ejaan tulisan bahasa indonesianya., choice2: Orang itu ingin mengecek pengetahuan budaya Indonesia.

[LABELS_CHOICE]",0,0
"Buah itu disemuti oleh semut hitam. This happened because...
Help me pick the more plausible option: - choice1: Buat Rambutan itu dibiarkan terbuka di meja makan., choice2: Buah pisang itu dibiarkan terbuka di meja makan.

[LABELS_CHOICE]",1,0
"Orang itu berdagang secara online di Indonesia. This happened because...
Help me pick the more plausible option: - choice1: Orang itu berdagang di Amazon., choice2: Orang itu berdagang di Tokopedia.

[LABELS_CHOICE]",1,1
"Seorang kontestan Masterchef dimarahi. This happened because...
Help me pick the more plausible option: - choice1: Jurinya yaitu Chef Renata., choice2: Jurinya yaitu Chef Juna.

[LABELS_CHOICE]",0,1
"Langit jakarta sangat gelap. This happened because...
Help me pick the more plausible option: - choice1: Saat ini sedang musim dingin., choice2: Jakarta terkena polusi udara.

[LABELS_CHOICE]",0,1
"Mahasiswa itu ingin berhemat. As a consequence...
Help me pick the more plausible option: - choice1: Mahasiswa itu makan KFC tiap hari., choice2: Mahasiswa itu makan indomie tiap hari.

[LABELS_CHOICE]",0,1
