Input,Pred,Gold
"Given the following question: What channel did ABC proposed to compete with cable news company CNN?. Does the sentence: In order to compete with CNN, ABC proposed a 24-hour news channel called ABC Cable News, with plans to launch the network in 1995; however, the plan would ultimately be shelved by company management. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What kind of graph is an example of an input used in a decision problem?. Does the sentence: An example of a decision problem is the following. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Who shared sideline duties with Evan Washburn?. Does the sentence: In the United States, the game was televised by CBS, as part of a cycle between the three main broadcast television partners of the NFL. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What type of assistance to out of town students is the Muslim Brotherhood known for?. Does the sentence: "" All this compares very favourably against incompetent, inefficient, or neglectful governments whose commitment to social justice is limited to rhetoric. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What is the name of a Time Lord that Doctor Who has fought?. Does the sentence: Occasionally serials were loosely connected by a storyline, such as season 8 being devoted to the Doctor battling a rogue Time Lord called The Master, season 16's quest for The Key to Time, season 18's journey through E-Space and the theme of entropy, and season 20's Black Guardian Trilogy. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: In order to be considered in the top percentile, a person would need to amass how much money each year?. Does the sentence: Oxfam's claims have however been questioned on the basis of the methodology used: by using net wealth (adding up assets and subtracting debts), the Oxfam report, for instance, finds that there are more poor people in the United States and Western Europe than in China (due to a greater tendency to take on debts).[unreliable source?][unreliable source?] answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What type of heating element is often used in toy steam engines?. Does the sentence: In the case of model or toy steam engines, the heat source can be an electric heating element. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What financial issue is notoriously prevalent in the construction field?. Does the sentence: Cash flow problems exist when the present amount of funding cannot cover the current costs for labour and materials, and because they are a matter of having sufficient funds at a specific time, can arise even when the overall total is enough. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What was the age difference between Newton and Manning in Super Bowl 50?. Does the sentence: This was the first Super Bowl to feature a quarterback on both teams who was the #1 pick in their draft classes. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What did Biraben say about the plague in Europe?. Does the sentence: According to Biraben, the plague was present somewhere in Europe in every year between 1346 and 1671. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: How long was the broadcast delay the first time the series premiered?. Does the sentence: The BBC believed that many viewers had missed this introduction to a new series due to the coverage of the assassination, as well as a series of power blackouts across the country, and they broadcast it again on 30 November 1963, just before episode two. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: When did oxygen begin to move from the oceans to the atmosphere?. Does the sentence: For the first billion years, any free oxygen produced by these organisms combined with dissolved iron in the oceans to form banded iron formations. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: How many times did Newcastle fight off the Scots during the 14th century?. Does the sentence: Newcastle was successfully defended against the Scots three times during the 14th century, and was created a county corporate with its own sheriff by Henry IV in 1400. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: When did Luther and his wife live?. Does the sentence: Luther confided to Michael Stiefel on 11 August 1526: ""My Katie is in all things so obliging and pleasing to me that I would not exchange my poverty for the riches of Croesus."" answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What was Houghton's role?. Does the sentence: Houghton has stressed that the SPM is agreed upon by delegates from many of the world's governments, and that any changes to the SPM must be supported by scientific evidence. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: A function problem is an example of what?. Does the sentence: A function problem is a computational problem where a single output (of a total function) is expected for every input, but the output is more complex than that of a decision problem, that is, it isn't just yes or no. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Where was there a weakness in British supply chain?. Does the sentence: Scouts had reported the weakness of the British supply chain, so he ordered an attack against the forts Shirley had erected at the Oneida Carry. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What can cause salaries to go higher than the range?. Does the sentence: Teachers in state schools must have at least a bachelor's degree, complete an approved teacher education program, and be licensed. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What did the General Conference on Weights and Measures name after Tesla in 1960?. Does the sentence: His patents earned him a considerable amount of money, much of which was used to finance his own projects with varying degrees of success.:121,154 answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Why do land plants have more and smaller chloroplasts?. Does the sentence: Mitochondria have also been observed to follow chloroplasts as they move. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What previous work did Lavoisier experiments discredit?. Does the sentence: Oxygen was discovered independently by Carl Wilhelm Scheele, in Uppsala, in 1773 or earlier, and Joseph Priestley in Wiltshire, in 1774, but Priestley is often given priority because his work was published first. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What will maidens be able to predict by floating their wreaths down the Vistula?. Does the sentence: The festival traces its roots to a peaceful pagan ritual where maidens would float their wreaths of herbs on the water to predict when they would be married, and to whom. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Who is the new companion for the 10th series of the revival?. Does the sentence: Steven Moffat described the companion as the main character of the show, as the story begins anew with each companion and she undergoes more change than the Doctor. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What does LGM stands for?. Does the sentence: There is debate, however, over how extensive this reduction was. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: When did the Iranian government enjoy something of a resurgence?. Does the sentence: During the 2006 Israel-Lebanon conflict, the Iranian government enjoyed something of a resurgence in popularity amongst the predominantly Sunni ""Arab street,"" due to its support for Hezbollah and to President Mahmoud Ahmadinejad's vehement opposition to the United States and his call that Israel shall vanish. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: How does Kenya curb coruption?. Does the sentence: However, there are several rather significant developments with regards to curbing corruption from the Kenyan government, for instance, the establishment of a new and independent Ethics and Anti-Corruption Commission (EACC). answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What can people work towards if they aren't denied their functionings, capabilities and agency?. Does the sentence: When a person’s capabilities are lowered, they are in some way deprived of earning as much income as they would otherwise. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: How many legions in five bases were along the Rhine by the Romans?. Does the sentence: The Romans kept eight legions in five bases along the Rhine. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What could a teacher help in organizing?. Does the sentence: In some education systems, teachers may have responsibility for student discipline. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What entity owns V/Line?. Does the sentence: Rail transport in Victoria is provided by several private and public railway operators who operate over government-owned lines. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What is the duration of Harvard Academic year?. Does the sentence: Moreover, the honors of ""John Harvard Scholar"" and ""Harvard College Scholar"" will now be given only to the top 5 percent and the next 5 percent of each class. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: In modern times, what is said about civil disobedience?. Does the sentence: Marshall Cohen notes, ""It has been used to describe everything from bringing a test-case in the federal courts to taking aim at a federal official. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What type of degree must a teacher have, at a minimum?. Does the sentence: Teachers in state schools must have at least a bachelor's degree, complete an approved teacher education program, and be licensed. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What did the finding of gold in Victoria cause?. Does the sentence: This triggered one of the largest gold rushes the world has ever seen. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What is one issue that adds to the complexity of a pharmacist's job?. Does the sentence: Because of the complexity of medications including specific indications, effectiveness of treatment regimens, safety of medications (i.e., drug interactions) and patient compliance issues (in the hospital and at home) many pharmacists practicing in hospitals gain more education and training after pharmacy school through a pharmacy practice residency and sometimes followed by another residency in a specific area. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: How did the BBC get audio versions of the lost episodes?. Does the sentence: Some episodes have been returned to the BBC from the archives of other countries who bought prints for broadcast, or by private individuals who acquired them by various means. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: The presence or absence of what can be used to determine the relative age of the formations in which they are found?. Does the sentence: As organisms exist at the same time period throughout the world, their presence or (sometimes) absence may be used to provide a relative age of the formations in which they are found. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What tool do stratigraphers use to see their data in three dimensions?. Does the sentence: In the laboratory, stratigraphers analyze samples of stratigraphic sections that can be returned from the field, such as those from drill cores. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Who created an index of health and social problems?. Does the sentence: In recent years the characteristic that has strongly correlated with health in developed countries is income inequality. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What dual titles did Frederick William hold?. Does the sentence: Nearly 50,000 Huguenots established themselves in Germany, 20,000 of whom were welcomed in Brandenburg-Prussia, where they were granted special privileges (Edict of Potsdam) and churches in which to worship (such as the Church of St. Peter and St. Paul, Angermünde) by Frederick William, Elector of Brandenburg and Duke of Prussia. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: About many students attend Kunskapsskolan schools?. Does the sentence: In Sweden, pupils are free to choose a private school and the private school gets paid the same amount as municipal schools. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Who did the Broncos beat tp become the AFC champions?. Does the sentence: The Broncos defeated the Pittsburgh Steelers in the divisional round, 23–16, by scoring 11 points in the final three minutes of the game. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: By what method did Maududi want to change the hearts and minds of individuals?. Does the sentence: Maududi also believed that Muslim society could not be Islamic without Sharia, and Islam required the establishment of an Islamic state. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What London neighborhood attracted Huguenot refugees?. Does the sentence: The flight of Huguenot refugees from Tours, France drew off most of the workers of its great silk mills which they had built.[citation needed] answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What hotel did the Panthers stay in during Super Bowl 50?. Does the sentence: The Panthers used the San Jose State practice facility and stayed at the San Jose Marriott. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What fields of study were advanced during the Yuan?. Does the sentence: Confucian governmental practices and examinations based on the Classics, which had fallen into disuse in north China during the period of disunity, were reinstated by the Yuan court, probably in the hope of maintaining order over Han society. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What measure of a computational problem broadly defines the inherent difficulty of the solution?. Does the sentence: One of the roles of computational complexity theory is to determine the practical limits on what computers can and cannot do. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What was the Anglo-Norman language's final form?. Does the sentence: The Anglo-Norman language was eventually absorbed into the Anglo-Saxon language of their subjects (see Old English) and influenced it, helping (along with the Norse language of the earlier Anglo-Norse settlers and the Latin used by the church) in the development of Middle English. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What are apicoplasts missing?. Does the sentence: Apicoplasts have lost all photosynthetic function, and contain no photosynthetic pigments or true thylakoids. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: The Rhine is the longest river in what country?. Does the sentence: Most of Luxembourg and a very small part of Belgium also drain to the Rhine via the Moselle. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What gauge of rail lines do two tourist lines use?. Does the sentence: There are also several smaller freight operators and numerous tourist railways operating over lines which were once parts of a state-owned system. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Is the packet header long. Does the sentence: Routing a packet requires the node to look up the connection id in a table. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What condition what must be satisfied in order for 1/p to be expressed in base q instead of base 10 and still have a period of p - 1?. Does the sentence: The fraction 1/p expressed likewise in base q (rather than base 10) has similar effect, provided that p is not a prime factor of q. Wilson's theorem says that an integer p > 1 is prime if and only if the factorial (p − 1)! + 1 is divisible by p. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: How long does it take to get to the middle of Newcastle from its outskirts when riding the rails?. Does the sentence: The airport handles over five million passengers per year, and is the tenth largest, and the fastest growing regional airport in the UK, expecting to reach 10 million passengers by 2016, and 15 million by 2030. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What did the network install in 1999. Does the sentence: The vBNS installed one of the first ever production OC-48c (2.5 Gbit/s) IP links in February 1999 and went on to upgrade the entire backbone to OC-48c. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Which company sponsored a contest called ""Small Business Big Game""?. Does the sentence: Death Wish Coffee beat out nine other contenders from across the United States for the free advertisement. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: When did the Rhine become borders with Francia?. Does the sentence: The Alsace on the left banks of the Upper Rhine was sold to Burgundy by Archduke Sigismund of Austria in 1469 and eventually fell to France in the Thirty Years' War. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What Doctor Who actress was nominated for an award in 2016?. Does the sentence: The show has received recognition as one of Britain's finest television programmes, winning the 2006 British Academy Television Award for Best Drama Series and five consecutive (2005–2010) awards at the National Television Awards during Russell T Davies' tenure as executive producer. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What kind of cell wall do cyanobacteria have?. Does the sentence: They are a diverse phylum of bacteria capable of carrying out photosynthesis, and are gram-negative, meaning that they have two cell membranes. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Who might take disciplinary action against a teacher?. Does the sentence: The functions of the teacher's colleges may include setting out clear standards of practice, providing for the ongoing education of teachers, investigating complaints involving members, conducting hearings into allegations of professional misconduct and taking appropriate disciplinary action and accrediting teacher education programs. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: By what other name was the Gate known?. Does the sentence: Such explanations have been traced to the contemporary, Reguier de la Plancha (d. 1560), who in De l'Estat de France offered the following account as to the origin of the name, as cited by The Cape Monthly: answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Motion pictures, petroleum and aircraft manufacturing have been major industries since which decade?. Does the sentence: Since the 1920s, motion pictures, petroleum and aircraft manufacturing have been major industries. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What lake connects the Rhine to Lake Constance?. Does the sentence: Lake Constance consists of three bodies of water: the Obersee (""upper lake""), the Untersee (""lower lake""), and a connecting stretch of the Rhine, called the Seerhein (""Lake Rhine""). answer it?
[LABELS_CHOICE]",0,0
"Given the following question: The WJZ callsign would then be assigned to an ABC affiliate in what city in 1959?. Does the sentence: The WABC call letters were previously used by the flagship station of CBS Radio (now WCBS (AM)) until 1946. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: By the opening of the 2008 General Conference, what was the total UMC membership?. Does the sentence: Given current trends in the UMC—with overseas churches growing, especially in Africa, and U.S. churches collectively losing about 1,000 members a week—it has been estimated that Africans will make up at least 30% of the delegates at the 2012 General Conference, and it is also possible that 40% of the delegates will be from outside the U.S. One Congolese bishop has estimated that typical Sunday attendance of the UMC is higher in his country than in the entire United States. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What did Paul-Louis Simond establish in 1898?. Does the sentence: The investigation of the pathogen that caused the 19th-century plague was begun by teams of scientists who visited Hong Kong in 1894, among whom was the French-Swiss bacteriologist Alexandre Yersin, after whom the pathogen was named Yersinia pestis. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: There are 34 cities in southern California that have a population exceeding what number?. Does the sentence: In southern California there are also twelve cities with more than 200,000 residents and 34 cities over 100,000 in population. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What kind of committee considered legislation on the development of the Edinburgh Tram Network?. Does the sentence: A further type of committee is normally set up to scrutinise private bills submitted to the Scottish Parliament by an outside party or promoter who is not a member of the Scottish Parliament or Scottish Government. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Where was Dyrrachium located?. Does the sentence: Some time later, Dyrrachium—one of the most important naval bases of the Adriatic— answer it?
[LABELS_CHOICE]",0,0
"Given the following question: In what direction does the mountain system extend?. Does the sentence: Temperature extremes for the state are listed in the table below: answer it?
[LABELS_CHOICE]",0,1
"Given the following question: How many volumes does the John Crerar Library roughly hold?. Does the sentence: Harper Memorial Library no longer contains any volumes; however it is, in addition to the Regenstein Library, a 24-hour study space on campus. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What is impact melt that some samples of moon rocks show?. Does the sentence: Almost all the rocks show evidence of impact process effects. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What is an example of a machine model that deviates from a generally accepted multi-tape Turing machine?. Does the sentence: Perhaps surprisingly, each of these models can be converted to another without providing any extra computational power. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What notable private school has an endowment of several hundred million dollars?. Does the sentence: As of 2012, quality private schools in the United States charged substantial tuition, close to $40,000 annually for day schools in New York City, and nearly $50,000 for boarding schools. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: On which magazine's cover did Tesla appear in 1931. Does the sentence: On Tesla's 75th birthday in 1931, Time magazine put him on its cover. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Who did Tesla partner with in 1886?. Does the sentence: After leaving Edison's company Tesla partnered with two businessmen in 1886, Robert Lane and Benjamin Vail, who agreed to finance an electric lighting company in Tesla's name, Tesla Electric Light & Manufacturing. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: To what extent did Fermat confirm the validity of Fermat numbers?. Does the sentence: Fermat also conjectured that all numbers of the form 22n + 1 are prime (they are called Fermat numbers) and he verified this up to n = 4 (or 216 + 1). answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What was the tribe of the woman Temüjin married when he was around 16 years old?. Does the sentence: As previously arranged by his father, Temüjin married Börte of the Onggirat tribe when he was around 16 in order to cement alliances between their respective tribes. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Who were the sculpture galleries that opened in 2006 named after?. Does the sentence: With the opening of the Dorothy and Michael Hintze sculpture galleries in 2006 it was decided to extend the chronology of the works on display up to 1950; this has involved loans by other museums, including Tate Britain, so works by Henry Moore and Jacob Epstein along with other of their contemporaries are now on view. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What was the average cost for a TV ad lasting 30 seconds during Super Bowl 50?. Does the sentence: CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: When did Tesla go to Tomingaj?. Does the sentence: He read many books while in Tomingaj, and later said that Mark Twain's works had helped him to miraculously recover from his earlier illness. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Which former referee served as an analyst for CBS?. Does the sentence: CBS analyst and retired referee Mike Carey stated he disagreed with the call and felt the review clearly showed the pass was complete. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: The papers of which famous English Victorian author are collected in the library?. Does the sentence: Illuminated manuscripts in the library dating from the 12th to 16th centuries include: the Eadwine Psalter[citation needed], Canterbury; Pocket Book of Hours, Reims; Missal from the Royal Abbey of Saint Denis, Paris; the Simon Marmion Book of Hours, Bruges; 1524 Charter illuminated by Lucas Horenbout, London; the Armagnac manuscript of the trial and rehabilitation of Joan of Arc, Rouen. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: When was the Old Truman Brewery founded?. Does the sentence: The French Protestant Church of London was established by Royal Charter in 1550. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What did Tesla work on in 1888?. Does the sentence: During that year, Tesla worked in Pittsburgh, helping to create an alternating current system to power the city's streetcars. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: How high do plague fevers run?. Does the sentence: The modern bubonic plague has a mortality rate of 30–75% and symptoms including fever of 38–41 °C (100–106 °F), headaches, painful aching joints, nausea and vomiting, and a general feeling of malaise. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: How many more landing sites for the Apollo missions did NASA have planned?. Does the sentence: The contracted batch of 15 Saturn Vs were enough for lunar landing missions through Apollo 20. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What is issued once construction is complete and a final inspection has been passed?. Does the sentence: During the construction of a building, the municipal building inspector inspects the building periodically to ensure that the construction adheres to the approved plans and the local building code. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Why did Tesla want funds from Morgan?. Does the sentence: On 14 October 1904, Morgan finally replied through his secretary, stating, ""It will be impossible for [me] to do anything in the matter,"" after Tesla had written to Morgan when the financier was meeting with the Archbishop of Canterbury in an attempt to appeal to his Christian spirit. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Where does the largest part of Kenya's power come from?. Does the sentence: The largest share of Kenya's electricity supply comes from hydroelectric stations at dams along the upper Tana River, as well as the Turkwel Gorge Dam in the west. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: In the mid 18th century, who did not concur that 1 should be the first prime number?. Does the sentence: In the mid-18th century Christian Goldbach listed 1 as the first prime in his famous correspondence with Leonhard Euler -- who did not agree. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What kingdom annexed Warsaw in 1796?. Does the sentence: The Royal University of Warsaw was established in 1816. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: When was Zhu Shijie born?. Does the sentence: Advances in polynomial algebra were made by mathematicians during the Yuan era. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What is in Eldon Square?. Does the sentence: A portion of Grainger Town was demolished in the 1960s to make way for the Eldon Square Shopping Centre, including all but one side of the original Eldon Square itself. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What happened to Apollo 13?. Does the sentence: Five of the remaining six missions achieved successful landings, but the Apollo 13 landing was prevented by an oxygen tank explosion in transit to the Moon, which disabled the command spacecraft's propulsion and life support. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What has lately been being viewed as a fundamental status of member state nationals by the Court of Justice?. Does the sentence: In Commission v Austria the Court held that Austria was not entitled to restrict places in Austrian universities to Austrian students to avoid ""structural, staffing and financial problems"" if (mainly German) foreign students applied for places because there was little evidence of an actual problem. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What is an object's mass proportional to at the surface of the Earth?. Does the sentence: Galileo was instrumental in describing the characteristics of falling objects by determining that the acceleration of every object in free-fall was constant and independent of the mass of the object. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: In what year did the Master reincarnate into a female body?. Does the sentence: During that story the role was then assumed by John Simm who returned to the role multiple times through the Tenth Doctor's tenure. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Who has expressed distaste for the canonicity of Doctor Who stories by other media?. Does the sentence: In this respect it is noteworthy that the BBC takes no position on the canonicity of any of such stories, and producers of the show have expressed distaste for the idea. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What term resulted from Dioscorides' book?. Does the sentence: The title coined the term materia medica. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: If two thirds of the Rhine flows through the Maas, where doe the other one third flow through?. Does the sentence: The other third of the water flows through the Pannerdens Kanaal and redistributes in the IJssel and Nederrijn. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What causes the population of ctenophora to grow at an explosive rate?. Does the sentence: In at least some species, juveniles are capable of reproduction before reaching the adult size and shape. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What is  DECnet. Does the sentence: DECnet is a suite of network protocols created by Digital Equipment Corporation, originally released in 1975 in order to connect two PDP-11 minicomputers. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: In which county does Jacksonville reside?. Does the sentence: Jacksonville is the principal city in the Jacksonville metropolitan area, with a population of 1,345,596 in 2010. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: When was Europe's last major epidemic?. Does the sentence: Europe's last major epidemic occurred in 1720 in Marseille. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What animals does the Vistula river's ecosystem include?. Does the sentence: About 15 kilometres (9 miles) from Warsaw, the Vistula river's environment changes strikingly and features a perfectly preserved ecosystem, with a habitat of animals that includes the otter, beaver and hundreds of bird species. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: When were the elections that produced a higher vote by Protestant Nazi sympathizers than by Catholics?. Does the sentence: Since the 1980s, Lutheran Church denominations have repudiated Martin Luther's statements against the Jews and have rejected the use of them to incite hatred against Lutherans. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What did giving money to the church absolve the giver from?. Does the sentence: He insisted that, since forgiveness was God's alone to grant, those who claimed that indulgences absolved buyers from all punishments and granted them salvation were in error. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: How did the 2001 IPCC report compare to reality for 2001-2006?. Does the sentence: The study compared IPCC 2001 projections on temperature and sea level change with observations. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Who first proved Bertrand's postulate?. Does the sentence: The latter formula can be shown using Bertrand's postulate (proven first by Chebyshev), which states that there always exists at least one prime number p with n < p < 2n − 2, for any natural number n > 3. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What is one example of an instance that the quantitative answer to the traveling salesman problem fails to answer?. Does the sentence: The quantitative answer to this particular problem instance is of little use for solving other instances of the problem, such as asking for a round trip through all sites in Milan whose total length is at most 10 km. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What was Tesla's monthly consultant salary?. Does the sentence: Westinghouse also hired Tesla for one year for the large fee of $2,000 ($52,700 in today's dollars) per month to be a consultant at the Westinghouse Electric & Manufacturing Company's Pittsburgh labs. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: In what year was the Alan Turing's definitional model of a computing device received?. Does the sentence: Most influential among these was the definition of Turing machines by Alan Turing in 1936, which turned out to be a very robust and flexible simplification of a computer. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What did the  fossils found in the Burgess Shale lack?. Does the sentence: All three apparently lacked tentacles but had between 24 and 80 comb rows, far more than the 8 typical of living species. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: In what year did the Master reincarnate into a female body?. Does the sentence: As of the 2014 episode ""Dark Water,"" it was revealed that the Master had become a female incarnation or ""Time Lady,"" going by the name of ""Missy"" (short for Mistress, the feminine equivalent of ""Master""). answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Some non-British works in the British galleries were imported from which continent?. Does the sentence: Patrons who have influenced taste are also represented by works of art from their collections, these include: Horace Walpole (a major influence on the Gothic Revival), William Thomas Beckford and Thomas Hope. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What series was created by former Doctor Who producer Russell T. Davies?. Does the sentence: Who executive producer Russell T. Davies), the character of Vince was portrayed as an avid Doctor Who fan, with references appearing many times throughout in the form of clips from the programme. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: At what temperature will oxygen condense?. Does the sentence: Oxygen condenses at 90.20 K (−182.95 °C, −297.31 °F), and freezes at 54.36 K (−218.79 °C, −361.82 °F). answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What venue hosted Super Bowl Opening Night?. Does the sentence: The event was held on February 1, 2016 at SAP Center in San Jose. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: In what year did Fresno become an incorporated city?. Does the sentence: Fresno became an incorporated city in 1885. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Where does the secondary theory say most genes are kept?. Does the sentence: It further contends that only a minority of the genetic material is kept in circular chromosomes while the rest is in branched, linear, or other complex structures. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: When was the Upper Rhine sold to Burgundy?. Does the sentence: The Alsace on the left banks of the Upper Rhine was sold to Burgundy by Archduke Sigismund of Austria in 1469 and eventually fell to France in the Thirty Years' War. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What was the source of the Rhine in the last Ice Age?. Does the sentence: Most of the Rhine's current course was not under the ice during the last Ice Age; although, its source must still have been a glacier. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What do pyrenoids look like?. Does the sentence: Pyrenoids are roughly spherical and highly refractive bodies which are a site of starch accumulation in plants that contain them. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What was the date of Tesla's death?. Does the sentence: On 7 January 1943, at the age of 86, Tesla died alone in room 3327 of the New Yorker Hotel. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What are cestida called?. Does the sentence: The Cestida (""belt animals"") are ribbon-shaped planktonic animals, with the mouth and aboral organ aligned in the middle of opposite edges of the ribbon. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: How much did the Milton Friedman Institute roughly cost?. Does the sentence: The institute will cost around $200 million and occupy the buildings of the Chicago Theological Seminary. answer it?
[LABELS_CHOICE]",0,0
